latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,acq_date
39.0937,-121.6796,323.9,1.2,1.1,1851,Terra,MODIS,82,6.03,297.9,22.4,D,0,2018-11-02
39.192,-121.6541,313.8,1.2,1.1,1851,Terra,MODIS,72,6.03,297.3,11.1,D,0,2018-11-02
39.2505,-121.7051,315.2,1.2,1.1,1851,Terra,MODIS,74,6.03,302.7,9.4,D,0,2018-11-02
39.5752,-122.0456,311.8,1.2,1.1,1851,Terra,MODIS,71,6.03,298.4,8.4,D,0,2018-11-02
39.5769,-122.0597,312.3,1.2,1.1,1851,Terra,MODIS,72,6.03,298.7,8.6,D,0,2018-11-02
39.702,-122.2635,309.8,1.2,1.1,1851,Terra,MODIS,69,6.03,296.1,7.1,D,0,2018-11-02
39.7036,-122.2779,321.8,1.3,1.1,1851,Terra,MODIS,81,6.03,298.3,21.3,D,0,2018-11-02
37.5079,-120.6955,319.6,1.0,1.0,1851,Terra,MODIS,74,6.03,299.3,13.8,D,0,2018-11-02
37.5094,-120.7072,312.6,1.0,1.0,1851,Terra,MODIS,59,6.03,298.2,7.3,D,0,2018-11-02
37.9054,-120.0365,313.3,1.0,1.0,1851,Terra,MODIS,35,6.03,301.1,7.3,D,0,2018-11-02
37.9128,-120.0232,309.7,1.0,1.0,1851,Terra,MODIS,38,6.03,299.0,4.5,D,0,2018-11-02
37.9143,-120.0346,317.3,1.0,1.0,1851,Terra,MODIS,71,6.03,301.0,11.1,D,0,2018-11-02
39.0266,-121.6925,311.9,1.2,1.1,1851,Terra,MODIS,60,6.03,288.5,10.7,D,0,2018-11-02
40.4245,-120.8075,309.6,1.1,1.1,1851,Terra,MODIS,69,6.03,291.7,10.0,D,0,2018-11-02
36.5946,-119.7606,310.6,1.0,1.0,1852,Terra,MODIS,33,6.03,298.6,4.0,D,0,2018-11-02
36.5962,-119.7716,334.6,1.0,1.0,1852,Terra,MODIS,87,6.03,301.2,29.4,D,0,2018-11-02
36.6053,-119.6442,312.2,1.0,1.0,1852,Terra,MODIS,57,6.03,300.8,5.6,D,2,2018-11-02
36.7427,-120.0889,344.8,1.0,1.0,1852,Terra,MODIS,93,6.03,299.0,47.8,D,0,2018-11-02
36.7516,-120.087,318.3,1.0,1.0,1852,Terra,MODIS,72,6.03,298.0,12.1,D,0,2018-11-02
36.9823,-120.4205,319.1,1.0,1.0,1852,Terra,MODIS,73,6.03,295.3,15.4,D,0,2018-11-02
36.6356,-120.6459,352.7,1.0,1.0,1852,Terra,MODIS,96,6.03,303.1,62.9,D,0,2018-11-02
36.2207,-118.6182,315.2,1.0,1.0,1852,Terra,MODIS,66,6.03,290.1,14.0,D,0,2018-11-02
36.2157,-118.5855,318.2,1.0,1.0,1852,Terra,MODIS,71,6.03,289.2,17.2,D,0,2018-11-02
35.8632,-119.1832,311.8,1.0,1.0,1852,Terra,MODIS,38,6.03,299.6,6.6,D,0,2018-11-02
34.7967,-118.506,317.3,1.0,1.0,1852,Terra,MODIS,49,6.03,305.5,4.0,D,0,2018-11-02
33.7708,-116.9036,320.3,1.2,1.1,1852,Terra,MODIS,66,6.03,307.6,11.0,D,0,2018-11-02
36.6447,-120.6441,319.8,1.0,1.0,1852,Terra,MODIS,59,6.03,300.6,10.9,D,0,2018-11-02
36.5873,-119.7736,311.7,1.0,1.0,1852,Terra,MODIS,51,6.03,297.3,5.0,D,0,2018-11-02
29.5449,-100.1836,309.3,2.3,1.5,2026,Aqua,MODIS,64,6.03,294.7,21.9,D,0,2018-11-02
29.5418,-100.2139,312.6,2.2,1.5,2026,Aqua,MODIS,48,6.03,295.7,25.9,D,0,2018-11-02
29.5437,-100.1911,320.0,2.3,1.5,2026,Aqua,MODIS,78,6.03,295.3,47.5,D,0,2018-11-02
29.5428,-100.2066,322.0,2.2,1.5,2026,Aqua,MODIS,80,6.03,295.9,56.5,D,0,2018-11-02
31.1996,-101.2174,312.3,2.0,1.4,2027,Aqua,MODIS,71,6.03,294.1,25.8,D,0,2018-11-02
33.9407,-109.3967,306.0,1.0,1.0,2028,Aqua,MODIS,32,6.03,291.4,4.9,D,0,2018-11-02
33.9198,-109.4142,310.0,1.0,1.0,2028,Aqua,MODIS,43,6.03,291.6,7.3,D,0,2018-11-02
33.9391,-109.4074,307.3,1.0,1.0,2028,Aqua,MODIS,38,6.03,292.3,5.7,D,0,2018-11-02
33.9214,-109.4035,337.8,1.0,1.0,2028,Aqua,MODIS,91,6.03,293.6,38.2,D,0,2018-11-02
33.4176,-110.8632,312.7,1.1,1.0,2028,Aqua,MODIS,62,6.03,301.7,6.1,D,2,2018-11-02
35.2053,-111.7134,318.8,1.1,1.1,2028,Aqua,MODIS,74,6.03,293.4,18.1,D,0,2018-11-02
33.3867,-105.7909,310.0,1.2,1.1,2028,Aqua,MODIS,64,6.03,278.7,15.6,D,0,2018-11-02
32.0979,-110.8228,314.4,1.1,1.1,2028,Aqua,MODIS,59,6.03,302.7,5.7,D,2,2018-11-02
35.2032,-111.7256,307.4,1.1,1.1,2028,Aqua,MODIS,46,6.03,294.3,7.6,D,0,2018-11-02
35.8883,-113.2026,325.4,1.3,1.1,2029,Aqua,MODIS,81,6.03,290.8,32.6,D,0,2018-11-02
41.7628,-113.9112,319.6,1.1,1.1,2030,Aqua,MODIS,79,6.03,292.2,20.2,D,0,2018-11-02
40.1387,-118.4982,309.4,2.0,1.4,2030,Aqua,MODIS,61,6.03,295.8,17.6,D,0,2018-11-02
42.7777,-116.8584,309.2,1.4,1.2,2031,Aqua,MODIS,37,6.03,284.7,17.1,D,0,2018-11-02
46.298,-115.855,322.0,1.1,1.1,2031,Aqua,MODIS,65,6.03,283.0,25.3,D,0,2018-11-02
46.1131,-116.5886,308.9,1.2,1.1,2031,Aqua,MODIS,68,6.03,283.3,14.7,D,0,2018-11-02
45.7397,-117.6962,301.2,1.4,1.2,2031,Aqua,MODIS,45,6.03,281.0,10.9,D,0,2018-11-02
45.7429,-117.6794,353.0,1.4,1.2,2031,Aqua,MODIS,97,6.03,283.8,112.8,D,0,2018-11-02
45.7461,-117.6628,338.7,1.4,1.2,2031,Aqua,MODIS,91,6.03,283.0,68.7,D,0,2018-11-02
45.5767,-118.0539,326.3,1.4,1.2,2031,Aqua,MODIS,84,6.03,283.0,45.8,D,0,2018-11-02
44.6012,-122.392,308.8,2.5,1.5,2031,Aqua,MODIS,64,6.03,280.9,45.0,D,0,2018-11-02
43.8404,-121.7987,300.7,2.5,1.5,2031,Aqua,MODIS,39,6.03,282.4,24.3,D,0,2018-11-02
43.8474,-121.77,321.3,2.5,1.5,2031,Aqua,MODIS,81,6.03,283.3,81.1,D,0,2018-11-02
43.8468,-121.7966,306.4,2.5,1.5,2031,Aqua,MODIS,60,6.03,281.9,36.3,D,0,2018-11-02
43.8535,-121.7682,316.2,2.5,1.5,2031,Aqua,MODIS,76,6.03,282.7,63.3,D,0,2018-11-02
43.9409,-118.4548,318.5,1.6,1.3,2031,Aqua,MODIS,79,6.03,283.6,37.2,D,0,2018-11-02
42.7675,-116.8544,332.4,1.4,1.2,2031,Aqua,MODIS,88,6.03,284.3,56.6,D,0,2018-11-02
42.7708,-116.8376,306.7,1.4,1.2,2031,Aqua,MODIS,39,6.03,281.7,14.2,D,0,2018-11-02
48.3893,-116.9268,310.1,1.1,1.1,2032,Aqua,MODIS,53,6.03,277.1,14.0,D,0,2018-11-02
46.5319,-115.9832,312.1,1.1,1.1,2032,Aqua,MODIS,53,6.03,281.2,15.4,D,0,2018-11-02
46.5294,-115.9976,355.4,1.1,1.1,2032,Aqua,MODIS,98,6.03,283.8,92.6,D,0,2018-11-02
45.8214,-121.2647,321.2,2.0,1.4,2032,Aqua,MODIS,66,6.03,280.6,55.4,D,0,2018-11-02
45.8158,-121.2893,350.6,2.0,1.4,2032,Aqua,MODIS,91,6.03,282.1,184.1,D,0,2018-11-02
45.9854,-121.3823,319.6,2.0,1.4,2032,Aqua,MODIS,79,6.03,285.1,56.4,D,0,2018-11-02
46.4924,-120.3278,301.8,1.7,1.3,2032,Aqua,MODIS,49,6.03,290.9,9.7,D,0,2018-11-02
46.4876,-120.3498,307.3,1.8,1.3,2032,Aqua,MODIS,65,6.03,289.7,17.0,D,0,2018-11-02
47.2373,-116.7093,340.3,1.2,1.1,2032,Aqua,MODIS,92,6.03,282.8,58.9,D,0,2018-11-02
48.1271,-114.9751,310.6,1.0,1.0,2032,Aqua,MODIS,30,6.03,271.2,15.3,D,0,2018-11-02
48.1269,-116.9279,305.6,1.1,1.1,2032,Aqua,MODIS,62,6.03,278.0,12.7,D,0,2018-11-02
48.4075,-116.823,306.3,1.1,1.1,2032,Aqua,MODIS,59,6.03,273.4,12.7,D,0,2018-11-02
48.7378,-118.2277,308.1,1.2,1.1,2032,Aqua,MODIS,66,6.03,279.1,15.6,D,0,2018-11-02
49.0214,-117.8774,300.8,1.2,1.1,2032,Aqua,MODIS,41,6.03,279.1,9.3,D,0,2018-11-02
42.8702,-123.5961,322.5,3.8,1.8,2209,Aqua,MODIS,0,6.03,285.7,147.9,D,0,2018-11-02
42.8785,-123.5874,324.8,3.8,1.8,2209,Aqua,MODIS,0,6.03,285.9,165.0,D,0,2018-11-02
38.6998,-90.1372,301.0,1.2,1.1,416,Terra,MODIS,37,6.03,279.2,9.5,N,2,2018-11-03
36.2136,-118.589,370.2,1.0,1.0,555,Terra,MODIS,100,6.03,287.9,126.0,N,0,2018-11-03
36.2118,-118.6005,309.2,1.0,1.0,555,Terra,MODIS,19,6.03,281.9,11.5,N,0,2018-11-03
36.2225,-118.5911,315.9,1.0,1.0,555,Terra,MODIS,71,6.03,280.1,17.2,N,0,2018-11-03
36.219,-118.6144,304.3,1.0,1.0,555,Terra,MODIS,19,6.03,283.1,8.3,N,0,2018-11-03
36.4119,-118.7389,315.0,1.0,1.0,555,Terra,MODIS,90,6.03,283.2,17.6,N,0,2018-11-03
38.9106,-120.6664,304.5,1.1,1.1,555,Terra,MODIS,60,6.03,285.0,9.6,N,0,2018-11-03
38.9198,-120.6692,301.4,1.1,1.1,555,Terra,MODIS,41,6.03,285.5,7.6,N,0,2018-11-03
39.6714,-121.0015,303.2,1.1,1.1,556,Terra,MODIS,54,6.03,284.5,9.7,N,0,2018-11-03
39.6735,-120.989,326.1,1.1,1.1,556,Terra,MODIS,100,6.03,289.0,32.4,N,0,2018-11-03
45.8528,-121.2731,315.0,1.0,1.0,557,Terra,MODIS,90,6.03,277.9,17.6,N,0,2018-11-03
49.0214,-117.2593,310.6,1.2,1.1,558,Terra,MODIS,80,6.03,276.0,20.2,N,0,2018-11-03
49.0198,-117.275,302.5,1.2,1.1,558,Terra,MODIS,50,6.03,276.3,13.2,N,0,2018-11-03
48.1648,-115.1562,306.7,1.5,1.2,558,Terra,MODIS,69,6.03,273.3,21.8,N,0,2018-11-03
39.677,-120.9846,309.8,1.0,1.0,1008,Aqua,MODIS,78,6.03,285.3,12.9,N,0,2018-11-03
36.2238,-118.5927,307.5,1.3,1.1,1009,Aqua,MODIS,72,6.03,280.5,15.1,N,0,2018-11-03
36.2211,-118.578,317.5,1.3,1.1,1009,Aqua,MODIS,95,6.03,281.6,26.6,N,0,2018-11-03
41.5689,-84.0455,302.2,1.4,1.2,1616,Terra,MODIS,51,6.03,283.6,10.5,D,2,2018-11-03
35.8037,-79.9641,302.3,1.0,1.0,1617,Terra,MODIS,51,6.03,286.9,6.1,D,0,2018-11-03
35.0063,-79.3798,301.8,1.1,1.0,1617,Terra,MODIS,49,6.03,288.0,5.5,D,0,2018-11-03
37.3882,-77.7903,305.2,1.1,1.1,1617,Terra,MODIS,61,6.03,287.3,9.5,D,0,2018-11-03
35.6784,-81.3441,308.3,1.0,1.0,1617,Terra,MODIS,67,6.03,287.4,9.3,D,0,2018-11-03
33.2242,-81.2892,302.1,1.0,1.0,1618,Terra,MODIS,51,6.03,289.5,4.8,D,0,2018-11-03
34.6416,-87.0814,304.6,1.7,1.3,1618,Terra,MODIS,56,6.03,284.7,13.0,D,2,2018-11-03
33.9452,-86.1922,305.7,1.4,1.2,1618,Terra,MODIS,62,6.03,286.6,13.9,D,0,2018-11-03
33.9435,-86.1768,305.7,1.4,1.2,1618,Terra,MODIS,62,6.03,286.0,14.0,D,0,2018-11-03
33.0152,-79.8896,305.6,1.1,1.0,1618,Terra,MODIS,46,6.03,290.1,7.8,D,2,2018-11-03
33.0134,-79.8784,308.3,1.1,1.0,1618,Terra,MODIS,67,6.03,290.3,9.7,D,2,2018-11-03
32.9961,-83.9382,300.7,1.1,1.0,1618,Terra,MODIS,39,6.03,288.3,4.9,D,0,2018-11-03
32.9868,-83.9399,302.4,1.1,1.0,1618,Terra,MODIS,49,6.03,287.8,6.2,D,0,2018-11-03
33.4445,-88.5661,301.9,2.0,1.4,1618,Terra,MODIS,49,6.03,290.4,11.7,D,2,2018-11-03
32.6614,-83.211,305.0,1.0,1.0,1618,Terra,MODIS,60,6.03,289.6,7.2,D,0,2018-11-03
32.1663,-81.1968,300.3,1.0,1.0,1618,Terra,MODIS,26,6.03,288.4,2.5,D,2,2018-11-03
32.5782,-85.5109,307.0,1.3,1.1,1618,Terra,MODIS,65,6.03,290.9,9.7,D,0,2018-11-03
31.8646,-81.3388,303.4,1.0,1.0,1618,Terra,MODIS,56,6.03,291.1,5.3,D,0,2018-11-03
30.5931,-87.8569,303.9,1.6,1.3,1619,Terra,MODIS,51,6.03,293.5,7.1,D,0,2018-11-03
31.0139,-84.6397,304.3,1.1,1.1,1619,Terra,MODIS,59,6.03,293.7,4.4,D,0,2018-11-03
30.6739,-85.5764,303.4,1.2,1.1,1619,Terra,MODIS,53,6.03,292.2,6.2,D,0,2018-11-03
31.3591,-93.4421,304.0,4.0,1.9,1619,Terra,MODIS,58,6.03,290.2,41.8,D,0,2018-11-03
27.2169,-81.6468,304.9,1.1,1.0,1620,Terra,MODIS,56,6.03,292.3,4.7,D,0,2018-11-03
27.2186,-81.6573,306.0,1.1,1.0,1620,Terra,MODIS,59,6.03,292.0,5.4,D,0,2018-11-03
48.4297,-97.7477,333.8,1.2,1.1,1753,Terra,MODIS,86,6.03,271.4,47.4,D,0,2018-11-03
48.4269,-97.7324,313.2,1.2,1.1,1753,Terra,MODIS,57,6.03,270.2,20.0,D,0,2018-11-03
36.3528,-76.8096,300.0,1.7,1.3,1754,Aqua,MODIS,21,6.03,289.5,8.6,D,2,2018-11-03
38.9206,-105.0565,320.1,1.0,1.0,1755,Terra,MODIS,69,6.03,273.2,23.1,D,0,2018-11-03
39.9261,-74.8175,300.7,1.1,1.1,1755,Aqua,MODIS,41,6.03,286.6,5.8,D,0,2018-11-03
39.9682,-74.6264,305.5,1.1,1.1,1755,Aqua,MODIS,58,6.03,285.9,9.1,D,0,2018-11-03
40.4696,-104.7872,312.1,1.0,1.0,1755,Terra,MODIS,72,6.03,284.6,10.9,D,0,2018-11-03
40.5322,-74.5323,306.1,1.1,1.0,1755,Aqua,MODIS,63,6.03,285.9,9.0,D,2,2018-11-03
40.2688,-74.5581,306.0,1.1,1.0,1755,Aqua,MODIS,63,6.03,285.8,9.0,D,2,2018-11-03
30.5024,-99.2359,312.5,2.4,1.5,1757,Terra,MODIS,72,6.03,292.5,31.9,D,0,2018-11-03
30.4932,-99.2436,309.9,2.4,1.5,1757,Terra,MODIS,69,6.03,292.4,27.1,D,0,2018-11-03
33.4168,-110.8657,328.9,1.4,1.2,1757,Terra,MODIS,83,6.03,299.0,37.3,D,2,2018-11-03
33.5905,-105.1354,327.2,1.0,1.0,1757,Terra,MODIS,84,6.03,290.4,25.9,D,0,2018-11-03
31.009,-92.3488,322.1,1.1,1.0,1931,Aqua,MODIS,81,6.03,295.6,17.7,D,0,2018-11-03
31.0189,-92.3347,336.3,1.1,1.0,1931,Aqua,MODIS,90,6.03,293.3,37.7,D,0,2018-11-03
31.0175,-92.3457,357.3,1.1,1.0,1931,Aqua,MODIS,99,6.03,299.4,83.1,D,0,2018-11-03
29.6355,-91.5369,306.9,1.1,1.0,1931,Aqua,MODIS,46,6.03,295.6,6.3,D,0,2018-11-03
29.8166,-90.7509,307.0,1.2,1.1,1931,Aqua,MODIS,61,6.03,294.6,7.6,D,0,2018-11-03
29.8151,-90.7631,319.0,1.2,1.1,1931,Aqua,MODIS,78,6.03,296.2,19.6,D,0,2018-11-03
30.0383,-91.099,311.2,1.2,1.1,1931,Aqua,MODIS,69,6.03,296.2,10.0,D,0,2018-11-03
30.1724,-91.7745,316.0,1.1,1.0,1931,Aqua,MODIS,75,6.03,296.2,13.0,D,0,2018-11-03
30.2594,-91.2266,308.4,1.1,1.1,1931,Aqua,MODIS,64,6.03,296.3,5.9,D,0,2018-11-03
30.6557,-89.1113,308.6,1.5,1.2,1931,Aqua,MODIS,66,6.03,293.2,13.4,D,0,2018-11-03
30.6606,-89.103,303.8,1.5,1.2,1931,Aqua,MODIS,54,6.03,293.1,7.4,D,0,2018-11-03
30.659,-89.1185,302.8,1.5,1.2,1931,Aqua,MODIS,44,6.03,292.7,6.2,D,0,2018-11-03
30.5517,-91.3171,305.9,1.1,1.1,1931,Aqua,MODIS,54,6.03,295.9,5.1,D,0,2018-11-03
30.5503,-91.3289,306.6,1.1,1.1,1931,Aqua,MODIS,60,6.03,296.2,5.2,D,0,2018-11-03
30.6346,-95.5507,302.8,1.1,1.0,1931,Aqua,MODIS,30,6.03,291.2,3.5,D,0,2018-11-03
30.6771,-91.7061,308.6,1.1,1.0,1931,Aqua,MODIS,65,6.03,295.7,7.1,D,0,2018-11-03
30.8562,-91.0806,307.2,1.2,1.1,1931,Aqua,MODIS,63,6.03,294.4,7.4,D,0,2018-11-03
30.8495,-91.7945,307.8,1.1,1.0,1931,Aqua,MODIS,0,6.03,295.3,6.5,D,0,2018-11-03
31.3668,-93.448,335.9,1.0,1.0,1932,Aqua,MODIS,90,6.03,296.4,35.8,D,0,2018-11-03
33.846,-88.8662,306.8,1.7,1.3,1932,Aqua,MODIS,59,6.03,287.0,16.6,D,0,2018-11-03
32.9369,-93.6801,329.3,1.0,1.0,1932,Aqua,MODIS,86,6.03,290.7,28.2,D,0,2018-11-03
32.9384,-93.6694,302.5,1.0,1.0,1932,Aqua,MODIS,52,6.03,290.3,4.2,D,0,2018-11-03
33.062,-88.6282,303.6,1.7,1.3,1932,Aqua,MODIS,56,6.03,291.5,9.9,D,0,2018-11-03
31.9463,-95.9694,310.7,1.1,1.0,1932,Aqua,MODIS,68,6.03,292.9,8.8,D,0,2018-11-03
32.6635,-89.2142,304.3,1.6,1.2,1932,Aqua,MODIS,58,6.03,292.2,8.8,D,0,2018-11-03
31.6203,-96.3402,305.1,1.1,1.0,1932,Aqua,MODIS,53,6.03,294.1,4.3,D,0,2018-11-03
30.7754,-100.813,308.4,2.0,1.4,1932,Aqua,MODIS,66,6.03,294.5,17.6,D,0,2018-11-03
30.4974,-99.2431,316.1,1.6,1.2,1932,Aqua,MODIS,74,6.03,295.8,23.0,D,0,2018-11-03
31.3653,-93.4584,339.7,1.0,1.0,1932,Aqua,MODIS,80,6.03,293.5,41.8,D,0,2018-11-03
35.828,-98.196,301.0,1.1,1.1,1933,Aqua,MODIS,29,6.03,287.5,2.3,D,0,2018-11-03
39.27,-96.8804,305.6,1.0,1.0,1934,Aqua,MODIS,57,6.03,274.3,8.5,D,0,2018-11-03
37.6933,-121.0785,304.4,2.4,1.5,1934,Terra,MODIS,45,6.03,292.1,12.8,D,2,2018-11-03
37.6853,-121.0883,305.0,2.4,1.5,1934,Terra,MODIS,56,6.03,291.0,16.3,D,0,2018-11-03
39.2789,-96.8826,309.9,1.0,1.0,1934,Aqua,MODIS,69,6.03,275.4,11.3,D,0,2018-11-03
48.4269,-97.7482,323.2,1.0,1.0,1936,Aqua,MODIS,82,6.03,271.4,26.8,D,0,2018-11-03
33.4146,-110.86,314.2,2.6,1.5,2111,Aqua,MODIS,62,6.03,300.3,27.0,D,2,2018-11-03
33.4078,-110.8669,317.7,2.6,1.5,2111,Aqua,MODIS,66,6.03,301.0,38.8,D,2,2018-11-03
33.4123,-110.8885,312.5,2.6,1.5,2111,Aqua,MODIS,56,6.03,300.0,22.8,D,2,2018-11-03
36.2048,-118.5895,331.1,1.0,1.0,2112,Aqua,MODIS,85,6.03,286.6,32.7,D,0,2018-11-03
36.2139,-118.5911,347.9,1.0,1.0,2112,Aqua,MODIS,95,6.03,289.7,62.0,D,0,2018-11-03
36.2124,-118.6022,325.7,1.0,1.0,2112,Aqua,MODIS,81,6.03,289.7,24.6,D,0,2018-11-03
36.9058,-120.3383,316.7,1.0,1.0,2112,Aqua,MODIS,73,6.03,293.6,10.3,D,0,2018-11-03
37.9067,-120.0371,308.7,1.0,1.0,2112,Aqua,MODIS,65,6.03,290.7,5.9,D,0,2018-11-03
36.2033,-118.6008,318.5,1.0,1.0,2112,Aqua,MODIS,74,6.03,286.5,17.4,D,0,2018-11-03
42.7966,-116.9123,307.1,1.4,1.2,2113,Aqua,MODIS,65,6.03,277.6,18.1,D,0,2018-11-03
42.0108,-121.8285,323.9,1.0,1.0,2113,Aqua,MODIS,83,6.03,277.2,23.1,D,0,2018-11-03
42.791,-116.8573,308.7,1.5,1.2,2113,Aqua,MODIS,67,6.03,277.0,19.5,D,0,2018-11-03
44.1228,-116.9332,301.8,1.5,1.2,2114,Aqua,MODIS,49,6.03,286.5,7.6,D,0,2018-11-03
44.121,-116.952,300.8,1.5,1.2,2114,Aqua,MODIS,42,6.03,283.8,6.6,D,0,2018-11-03
44.126,-116.9408,306.4,1.5,1.2,2114,Aqua,MODIS,62,6.03,286.3,11.8,D,0,2018-11-03
35.1161,-85.3252,305.2,1.0,1.0,735,Aqua,MODIS,63,6.03,280.2,10.9,N,0,2018-11-04
33.0154,-79.8796,302.8,1.5,1.2,735,Aqua,MODIS,51,6.03,281.9,14.9,N,2,2018-11-04
35.1176,-85.336,309.4,1.0,1.0,735,Aqua,MODIS,77,6.03,280.0,13.8,N,0,2018-11-04
56.1965,-159.3738,328.4,1.7,1.3,1226,Aqua,MODIS,98,6.03,268.3,0.0,N,1,2018-11-04
56.1934,-159.3957,322.9,1.7,1.3,1226,Aqua,MODIS,92,6.03,267.6,0.0,N,1,2018-11-04
33.7109,-95.9754,300.7,1.3,1.1,1701,Terra,MODIS,40,6.03,288.1,6.2,D,0,2018-11-04
32.451,-97.0388,303.2,1.4,1.2,1702,Terra,MODIS,55,6.03,290.7,7.2,D,2,2018-11-04
30.943,-88.0111,308.8,1.5,1.2,1702,Terra,MODIS,68,6.03,287.4,14.6,D,2,2018-11-04
31.42,-85.089,301.6,1.5,1.2,1836,Aqua,MODIS,26,6.03,286.9,4.0,D,0,2018-11-04
48.7247,-117.8834,301.7,1.4,1.2,1836,Terra,MODIS,48,6.03,279.6,12.9,D,0,2018-11-04
31.8374,-85.2245,326.6,1.5,1.2,1836,Aqua,MODIS,84,6.03,287.4,40.9,D,0,2018-11-04
31.8252,-85.3499,300.2,1.5,1.2,1836,Aqua,MODIS,20,6.03,285.1,5.0,D,0,2018-11-04
46.7485,-116.8302,300.3,1.2,1.1,1837,Terra,MODIS,31,6.03,279.6,7.3,D,0,2018-11-04
46.7582,-116.8281,301.9,1.2,1.1,1837,Terra,MODIS,36,6.03,280.4,8.2,D,0,2018-11-04
45.2719,-121.2043,334.1,1.9,1.3,1837,Terra,MODIS,89,6.03,296.8,82.4,D,0,2018-11-04
45.2701,-121.1805,329.3,1.9,1.3,1837,Terra,MODIS,86,6.03,295.3,65.0,D,0,2018-11-04
45.26,-121.2082,309.4,1.9,1.3,1837,Terra,MODIS,69,6.03,292.4,20.2,D,0,2018-11-04
45.2582,-121.1843,309.4,1.9,1.3,1837,Terra,MODIS,66,6.03,293.8,19.6,D,0,2018-11-04
44.8,-122.733,301.2,2.3,1.5,1837,Terra,MODIS,45,6.03,285.4,17.4,D,0,2018-11-04
44.8027,-122.7385,306.3,2.3,1.5,1837,Terra,MODIS,63,6.03,285.3,29.3,D,0,2018-11-04
44.8321,-123.3967,306.5,2.5,1.5,1837,Terra,MODIS,60,6.03,283.4,32.7,D,0,2018-11-04
37.233,-82.0395,301.8,1.0,1.0,1838,Aqua,MODIS,49,6.03,289.2,5.5,D,2,2018-11-04
36.4044,-118.7364,308.7,1.1,1.0,1839,Terra,MODIS,63,6.03,283.2,11.5,D,0,2018-11-04
41.4574,-81.6757,309.2,1.0,1.0,1839,Aqua,MODIS,68,6.03,285.3,10.6,D,2,2018-11-04
41.4492,-81.6807,301.8,1.0,1.0,1839,Aqua,MODIS,17,6.03,285.0,5.8,D,2,2018-11-04
35.6181,-115.3529,304.0,1.0,1.0,1839,Terra,MODIS,28,6.03,278.4,3.4,D,0,2018-11-04
35.6271,-115.3508,305.6,1.0,1.0,1839,Terra,MODIS,47,6.03,278.7,4.4,D,0,2018-11-04
36.2108,-118.5857,323.3,1.1,1.0,1839,Terra,MODIS,81,6.03,281.2,25.1,D,0,2018-11-04
36.2124,-118.5979,310.0,1.1,1.0,1839,Terra,MODIS,65,6.03,281.6,11.9,D,0,2018-11-04
35.7773,-114.9534,306.2,1.0,1.0,1839,Terra,MODIS,31,6.03,282.9,3.1,D,0,2018-11-04
35.217,-120.6998,320.3,1.3,1.1,1840,Terra,MODIS,73,6.03,302.4,16.1,D,0,2018-11-04
31.5263,-103.3527,314.1,1.1,1.0,2015,Aqua,MODIS,70,6.03,294.0,9.8,D,0,2018-11-04
31.5249,-103.3637,311.0,1.1,1.0,2015,Aqua,MODIS,65,6.03,294.3,7.4,D,0,2018-11-04
35.8977,-113.2024,300.1,1.9,1.4,2016,Aqua,MODIS,26,6.03,279.4,12.7,D,0,2018-11-04
36.3192,-97.761,321.7,2.5,1.5,2016,Aqua,MODIS,81,6.03,291.5,67.3,D,0,2018-11-04
36.3171,-97.7881,316.7,2.4,1.5,2016,Aqua,MODIS,77,6.03,290.7,49.6,D,0,2018-11-04
37.6906,-100.5717,304.6,1.7,1.3,2016,Aqua,MODIS,59,6.03,289.2,11.3,D,0,2018-11-04
46.8319,-116.6897,317.7,1.6,1.2,2019,Aqua,MODIS,0,6.03,277.2,33.5,D,0,2018-11-04
45.2617,-121.2086,318.3,3.1,1.7,2019,Aqua,MODIS,78,6.03,293.3,81.0,D,0,2018-11-04
44.8221,-123.3837,302.0,4.1,1.9,2019,Aqua,MODIS,38,6.03,283.1,50.6,D,0,2018-11-04
44.8259,-123.3933,304.3,4.1,1.9,2019,Aqua,MODIS,44,6.03,283.0,61.5,D,0,2018-11-04
46.7505,-116.8469,306.1,1.6,1.3,2019,Aqua,MODIS,63,6.03,280.9,19.2,D,0,2018-11-04
46.8429,-116.6873,314.7,1.6,1.2,2019,Aqua,MODIS,0,6.03,275.2,28.6,D,0,2018-11-04
48.3744,-116.3833,306.3,1.4,1.2,2020,Aqua,MODIS,48,6.03,274.7,17.4,D,0,2018-11-04
44.8186,-123.3952,306.6,2.7,1.6,2157,Aqua,MODIS,64,6.03,286.3,37.0,D,0,2018-11-04
38.6952,-90.1293,301.4,1.0,1.0,404,Terra,MODIS,40,6.03,279.4,8.7,N,2,2018-11-05
36.2088,-118.5948,307.6,1.4,1.2,542,Terra,MODIS,39,6.03,278.0,16.5,N,0,2018-11-05
36.2178,-118.5881,307.0,1.4,1.2,542,Terra,MODIS,41,6.03,278.3,15.8,N,0,2018-11-05
36.4088,-118.7375,306.5,1.4,1.2,542,Terra,MODIS,68,6.03,284.5,16.5,N,0,2018-11-05
42.6849,-111.5913,305.0,1.3,1.1,544,Terra,MODIS,63,6.03,271.4,18.3,N,2,2018-11-05
46.9473,-116.5012,328.9,1.0,1.0,545,Terra,MODIS,100,6.03,275.2,33.0,N,0,2018-11-05
